7.665224 3.545481 15.930819
6.999092 2.830874 16.092692
8.539496 3.081536 15.962617
2.035954 13.433200 18.124694
2.598018 14.005552 18.705295
1.191484 13.939634 18.019792
0.884852 17.402945 7.504657
0.001207 17.660778 7.139565
0.834968 16.418887 7.603406
15.529477 1.774712 9.342987
16.090931 1.590500 8.548359
15.610855 2.751607 9.483215
8.629408 18.925871 14.291477
8.890748 19.740296 13.792467
9.482526 18.564857 14.641430
19.999339 6.525456 8.632444
19.542649 5.664952 8.454774
19.290105 7.111895 8.998075
17.939355 9.090790 14.549637
18.770906 8.553122 14.555586
17.212183 8.424063 14.635107
0.532981 16.383747 17.421160
-0.000622 15.584977 17.180677
-0.000194 17.148228 17.086644
12.814465 3.970435 3.711613
12.898808 4.728593 3.080201
13.435029 4.192764 4.450584
11.516238 15.067359 17.878579
10.826595 15.551636 17.358515
11.934076 15.763660 18.445312
16.297707 5.193916 13.277346
17.179863 4.748173 13.338266
15.732681 4.557671 12.770841
2.433329 20.086362 11.318341
3.169793 19.750815 10.747704
2.145965 19.296764 11.842332
11.817432 17.664387 13.904039
12.751057 17.372804 13.749365
11.889658 18.631137 14.105998
2.603152 7.866248 17.624074
3.271295 8.235522 16.993344
2.875109 6.922304 17.749050
18.122805 7.782336 1.311490
17.168320 7.824133 1.051084
18.575385 7.374728 0.530698
19.868409 0.635875 14.243269
19.031389 0.151273 14.455768
19.589215 1.350653 13.617369
15.584828 10.928344 18.611359
16.370381 10.709290 19.173071
14.916704 10.233223 18.837246
15.073054 1.299807 3.316592
14.361196 1.988158 3.321978
14.599298 0.451445 3.507499
15.613859 8.591641 9.508032
14.876561 9.212407 9.735275
15.609888 7.923560 10.238963
11.839146 6.095025 13.944457
11.554908 5.903781 13.015354
11.754636 7.077736 14.032475
14.641024 0.810919 6.004316
15.119754 1.673979 5.923418
15.359815 0.136445 6.099362
15.568387 10.733840 14.258350
15.494551 9.751975 14.153046
16.249410 10.856897 14.966638
10.492762 2.954665 13.559405
9.911511 2.675352 12.807919
10.586929 3.934279 13.449410
8.018887 4.390115 13.497930
7.147012 4.005599 13.767335
7.937962 4.527860 12.520645
2.114706 4.938238 18.771524
1.169611 5.068929 18.506358
2.330645 4.018396 18.475097
6.700182 5.908717 9.605497
6.882395 6.745018 10.103491
7.424330 5.292483 9.882033
3.924464 2.700461 17.463461
3.044981 2.367633 17.153084
4.488385 2.707593 16.649489
16.310053 13.618070 3.611597
16.933686 12.936398 3.967974
16.276202 14.314926 4.314345
5.121739 12.666900 15.633706
4.695706 11.915935 15.148787
6.018595 12.326550 15.879510
10.290066 4.803116 11.005434
9.548821 4.147585 10.967564
9.843178 5.685740 10.962137
4.032346 7.992586 19.285033
3.642025 7.452059 20.017207
4.990198 8.076330 19.521917
3.437059 2.917406 10.649763
4.221195 3.030320 10.055641
3.446408 1.957591 10.893231
9.013645 7.450310 9.033212
9.959317 7.227951 9.225197
8.787075 8.157392 9.688429
4.191104 6.466318 8.677956
3.947977 6.690187 7.744484
4.587472 7.299425 9.037724
5.272592 3.556676 1.028306
4.943005 3.107340 0.209729
4.942727 4.487131 0.950521
0.821673 4.838807 9.249572
0.497445 5.772350 9.186541
0.000736 4.287197 9.200609
10.256713 10.814470 1.218764
10.752552 9.983705 1.429889
10.824557 11.540915 1.579929
13.693746 0.802519 10.127025
14.146897 1.152147 10.935117
14.216484 -0.000603 9.877327
4.467053 16.022881 10.418654
3.503620 15.892412 10.230575
4.720538 15.240037 10.969571
16.285367 4.213566 0.500737
15.627481 3.622628 0.055116
16.233115 5.065773 -0.000881
18.075878 12.629805 16.465893
17.895632 11.883844 17.091715
18.016943 13.443859 17.026652
16.789648 8.125868 20.001097
15.818567 7.954684 19.910009
17.201600 7.225368 19.998974
19.530948 4.128736 0.728586
19.065672 3.903188 1.573124
19.999936 4.978927 0.923097
5.226071 7.930540 2.848567
5.489792 8.879795 2.948385
4.243255 7.932015 2.969726
19.283718 17.698734 4.372665
19.583919 18.624806 4.553963
19.930177 17.354328 3.706268
17.279912 18.210430 10.993478
17.311337 17.295439 11.370841
18.125588 18.630829 11.291313
15.675871 12.826069 13.615402
16.586714 12.799490 14.003034
15.796264 12.529398 12.678332
19.444529 16.877879 12.557837
18.781303 16.150400 12.665097
20.000554 16.829302 13.375813
11.322253 10.308210 8.573258
12.016722 10.104047 9.249002
10.873864 9.440810 8.408413
0.574816 3.620046 4.544164
-0.000650 4.422258 4.467392
0.859514 3.608763 5.492546
8.915469 11.371259 5.933403
9.135608 10.444971 5.661137
9.440620 11.518362 6.759954
11.041235 0.607163 15.709093
11.124600 0.072547 16.538451
11.330735 -0.006726 14.988025
15.853647 19.106190 16.451889
16.007859 18.193099 16.101059
16.670047 19.313015 16.972777
15.213579 4.666181 18.015411
16.175572 4.606649 17.788202
14.753367 4.206644 17.268658
8.249888 15.171734 16.938279
7.368162 15.087666 17.381100
8.584507 14.242000 16.873212
4.927777 18.954188 8.584766
5.418869 19.511260 9.239821
4.694267 19.579319 7.853128
9.400611 1.257827 14.461797
8.502013 1.654908 14.337510
9.230818 0.288011 14.567801
11.831164 0.450677 8.161625
11.960945 0.001072 9.034329
10.970103 0.095667 7.825247
15.245918 6.887451 17.868532
15.107505 7.867474 17.836998
16.202385 6.779318 18.101099
11.077328 6.084750 0.048478
11.556479 5.293474 0.401885
11.775514 6.782460 -0.031178
12.673223 13.462221 14.091932
13.616747 13.423556 14.390039
12.381679 14.383134 14.309945
10.946992 2.988504 18.797275
11.814008 3.391577 19.054983
10.622494 2.548919 19.623153
5.163169 16.161486 14.701944
6.150443 16.174984 14.626403
4.922341 17.083365 14.971665
7.189774 14.839352 11.435690
6.540654 14.092299 11.401749
7.106997 15.280272 10.552884
16.170640 1.133346 17.674148
16.039912 2.084785 17.432748
16.061171 0.643489 16.820529
5.985715 2.537478 12.493027
5.574654 3.326934 12.058990
5.310597 1.819923 12.393338
7.394422 0.561443 12.236637
7.986555 -0.002321 12.795339
7.986234 1.276124 11.890808
0.777734 5.968609 12.811374
-0.068366 6.105667 12.315462
0.549297 5.309764 13.514473
12.936646 18.656027 2.312648
12.331278 19.079174 2.972249
12.884690 17.687773 2.513628
2.197764 7.240493 9.752701
2.309390 6.404124 10.270992
2.045421 7.938713 10.438186
1.338387 14.275127 8.856860
1.190770 13.297398 8.910270
2.323317 14.377704 8.856669
10.625469 13.376196 16.794588
10.538738 12.687034 17.500372
11.415308 13.094116 16.268096
6.216543 6.052862 19.103891
6.461650 5.722736 20.004745
6.755736 6.875004 18.985732
3.080625 16.641282 16.093314
2.778659 15.705564 16.210987
2.362306 17.187024 16.501716
6.475153 18.003633 4.181307
5.552621 17.975456 3.822505
6.568510 17.160525 4.692249
7.099781 4.757466 7.785717
7.445772 5.654562 7.548844
6.114982 4.860842 7.776010
5.406056 10.223301 17.872129
4.808113 10.804630 17.338163
6.292658 10.660748 17.815678
18.498385 17.837514 7.096126
18.200197 17.384770 6.267448
17.702188 17.827059 7.684828
19.242034 10.035645 8.124277
18.627270 9.385666 8.548768
18.703222 10.860991 8.028916
3.841262 1.598773 19.353508
3.055560 1.810712 19.917737
4.571459 1.426101 19.999732
13.696287 5.714233 1.104653
14.476461 5.813734 1.706341
14.090467 5.518491 0.217570
19.277182 9.556877 10.731996
19.014118 8.603895 10.675233
18.669220 9.942002 11.412194
2.059623 14.239716 11.916336
1.089704 14.169153 12.103091
2.267436 15.199638 12.042717
12.056059 10.947470 5.116392
11.606329 10.811684 5.988117
13.021972 10.957278 5.334393
4.932300 9.232313 15.506999
4.886644 8.252495 15.371094
5.901373 9.433244 15.540664
17.381562 19.591228 14.654980
17.072409 19.994824 13.805195
18.367703 19.559825 14.570432
8.379666 10.001764 7.952760
7.700785 10.720688 7.899218
7.866799 9.165604 7.817067
0.652688 12.804744 6.473898
-0.000244 12.060591 6.451211
1.537017 12.359173 6.467818
10.499049 7.827015 19.318935
10.987717 7.297001 19.997821
10.162009 7.154688 18.674738
12.347875 7.584788 8.326590
12.119327 7.659761 9.287186
11.866779 6.775555 8.019512
4.482862 14.324920 4.585972
3.557772 13.972458 4.561913
4.373487 15.299893 4.720414
16.425911 7.965700 12.635958
15.524053 8.341505 12.474645
17.043237 8.721831 12.469279
17.187937 15.217577 18.914889
17.924254 15.293415 18.257102
16.627243 14.475387 18.575204
2.027248 9.812152 18.671247
2.722269 10.510337 18.570843
1.224215 10.303750 18.977970
2.883968 6.897070 14.933761
2.350896 6.771745 14.108699
2.227740 6.804639 15.669580
3.682902 17.028176 3.048730
3.824902 16.902350 2.076823
3.078021 17.809666 3.111977
7.291741 7.600786 12.673979
7.351387 8.582027 12.554780
8.173561 7.260867 12.378247
14.359024 15.334494 3.911724
14.992120 16.095843 3.923391
13.463252 15.756491 3.922679
1.246916 18.982908 19.942197
1.340882 18.208477 19.332258
2.158568 19.365205 20.000066
11.375859 16.700649 7.735142
11.257263 15.719862 7.802900
10.643584 16.998502 7.138766
8.555446 7.660954 15.401517
7.783157 7.050569 15.293825
8.170827 8.567889 15.300787
14.653874 19.918406 4.951164
14.818720 18.947169 4.850550
13.667787 19.999860 4.991237
7.606206 2.003904 7.580751
7.864368 1.049583 7.637515
6.841569 2.017091 6.951652
7.034097 14.453849 3.551966
6.332653 15.137209 3.698918
6.535267 13.604904 3.446750
10.233962 12.253935 13.580255
10.227777 12.713763 14.457250
9.279318 12.196709 13.323372
11.215671 19.150317 8.133508
11.469302 20.000461 8.573423
10.610262 18.707410 8.779977
5.857158 12.130828 19.509041
6.583449 11.591203 19.911416
6.099690 13.068017 19.717521
5.598575 7.909453 17.418863
6.363023 7.608382 16.866075
5.057298 7.092294 17.559857
8.066812 16.547092 7.534500
7.963886 16.731406 8.501989
8.330127 17.417600 7.142723
7.314618 18.243397 10.442650
7.842794 17.422028 10.606913
7.888149 18.793101 9.851467
18.016936 15.381752 10.541373
18.937897 15.729927 10.435526
17.536500 15.702360 9.737010
3.194857 4.408171 7.739672
3.558612 4.283100 6.827182
2.267155 4.723311 7.595916
14.758764 16.656934 1.785375
15.255050 17.206573 1.127958
15.201814 15.771888 1.753611
11.521485 19.186728 5.816467
10.552242 18.984383 5.801548
11.960670 18.299941 5.779939
14.910722 16.335036 17.563816
15.863092 16.602686 17.608008
14.410120 17.186346 17.636466
13.757353 6.501142 4.582728
13.024748 7.018160 5.002943
14.524870 6.613130 5.198346
6.748034 11.561729 5.556488
6.290857 10.923053 6.159547
6.018649 11.960196 5.018130
12.714336 0.803060 12.566593
13.195850 1.435074 13.157611
12.577174 -0.003246 13.124863
12.386344 5.992719 18.659920
13.048663 5.266444 18.780158
11.606954 5.550488 18.238503
19.136688 6.576729 19.178909
19.425486 5.952067 19.890943
19.962551 6.768782 18.667368
2.921644 9.083892 12.966613
2.081489 8.567372 12.877484
3.410414 8.637463 13.703101
15.816856 19.595243 7.121666
15.628737 18.767946 7.632340
16.632540 19.966674 7.542745
14.364842 11.566396 15.906760
14.100738 11.081793 16.728956
13.620669 11.404924 15.273718
4.240703 10.570738 4.665969
3.382382 10.104278 4.503796
4.889436 9.843152 4.840246
2.201784 12.775705 1.405941
1.355097 12.746177 1.918628
2.308499 13.728415 1.157818
16.903532 2.881606 19.464045
17.305652 3.780859 19.565250
15.954512 3.004072 19.718943
7.571514 14.099941 13.875883
7.203874 13.321639 13.386306
7.054061 14.129272 14.719678
20.006924 8.808534 16.748000
19.260940 9.459496 16.729182
19.563402 7.923297 16.763933
0.967793 6.735756 5.031317
-0.004875 6.552249 5.002323
1.036468 7.721314 4.963728
12.239378 9.898197 3.190701
12.053537 8.928482 3.115100
13.226996 9.964526 3.162063
4.709482 14.876419 17.377829
4.482955 15.714900 17.853471
5.185229 14.329307 18.052322
0.686143 14.238748 3.423736
1.674065 14.292290 3.465472
0.426129 14.947271 2.782646
9.497316 0.610777 0.497035
9.863788 1.418915 0.936592
10.295499 0.113651 0.186586
6.466361 17.308927 12.333600
5.644479 16.772218 12.464184
6.428833 17.997166 13.044604
3.246819 3.828652 4.254428
3.763926 3.585418 3.445704
3.522195 3.163480 4.934372
11.231436 2.856818 9.566666
11.368490 2.932284 10.544480
11.343588 3.780716 9.228372
12.263559 1.249296 18.980017
12.523992 1.502809 19.901160
12.113157 0.271557 19.024900
5.525493 11.969572 12.827377
5.154298 11.055651 12.740413
4.730391 12.559541 12.846318
6.564203 9.471845 10.448162
6.137647 10.301468 10.780388
7.279676 9.786952 9.840366
9.978610 3.193097 7.503240
9.075947 3.600224 7.496383
9.810731 2.218125 7.546309
19.399278 3.179151 7.448445
19.709066 3.364935 8.370462
18.871181 3.978624 7.198313
8.888954 5.368200 19.998445
9.878131 5.385567 19.955720
8.623768 6.322288 19.997250
0.000517 16.977187 12.654686
0.773439 17.288171 12.119447
0.002831 17.559676 13.455503
10.330880 8.088960 4.242099
9.448937 8.537184 4.198829
10.193863 7.331327 4.864856
10.858312 8.098289 11.374146
10.652100 8.129001 12.342202
11.252097 8.985035 11.176095
1.815254 11.622142 11.815028
1.789838 10.637408 11.916283
2.779787 11.842450 11.773200
20.007745 3.771332 18.719180
19.142824 4.142928 18.411891
19.792829 2.848886 19.008167
4.092564 12.444894 2.971620
4.996502 12.054253 2.867239
3.477135 11.674775 2.877961
4.014675 18.226019 12.283481
4.724603 18.837160 11.962378
3.679391 17.782832 11.463860
17.966636 16.371046 3.144719
17.363768 16.262634 3.922791
17.570300 15.796998 2.441871
15.859962 2.486152 11.929390
15.666851 2.368699 12.893502
16.657302 1.922223 11.765556
16.862476 6.889891 7.238534
17.125422 7.826967 7.421146
17.684632 6.364204 7.406822
0.904692 19.740660 15.196021
1.861385 19.996247 15.192506
0.852926 18.981851 15.830164
0.525570 10.489489 13.840419
0.061020 9.945915 13.155350
1.060401 9.834673 14.355958
18.483546 11.429634 13.058618
19.463935 11.360397 12.937612
18.332070 11.179732 14.004775
13.401335 12.261722 3.586297
14.321995 11.940830 3.413055
13.396519 13.193919 3.252241
13.307536 9.213721 6.649926
13.097721 9.885091 7.346948
12.435374 8.795489 6.437738
14.324006 20.016943 9.957298
14.429476 19.599727 10.849154
13.405780 19.774347 9.676912
14.313941 6.722325 7.830742
14.673072 7.610943 7.581781
14.762967 6.503949 8.685900
7.142289 7.003543 2.212489
7.290220 7.971805 2.066939
7.996468 6.676318 2.591846
16.642789 3.631622 15.327219
17.037824 4.516868 15.529424
15.686814 3.820840 15.151385
18.137538 6.539008 11.819713
17.663155 5.780891 11.394485
19.054875 6.200844 11.977025
19.164799 14.772716 15.674882
19.094262 15.278846 14.826674
19.723900 13.987142 15.449295
0.766814 -0.001112 6.985805
0.000037 0.571091 6.730392
1.559560 0.471798 6.627310
4.845488 4.701114 15.850988
5.349196 5.432189 15.412346
5.031666 4.816218 16.816751
11.531704 9.975313 13.157098
10.889230 10.099128 13.900399
12.379207 10.360266 13.494969
9.326529 18.849366 17.321288
9.552204 19.456091 18.070658
10.061758 18.186119 17.308999
5.942443 14.701280 6.277752
6.379261 14.050353 5.672703
6.491359 15.521573 6.197626
0.153050 9.669891 16.590680
0.000532 10.614030 16.333892
1.136709 9.560095 16.559549
7.725680 3.063931 10.402094
6.858324 2.588038 10.444737
8.356851 2.396681 10.031944
3.945251 12.992457 9.502469
3.297054 12.281930 9.266694
3.639696 13.324501 10.383940
3.748004 18.474769 5.803463
3.405040 19.397479 5.695850
4.730757 18.580747 5.863243
15.614624 15.115307 12.931240
16.046930 14.991378 13.813483
14.677659 14.827099 13.071388
13.290361 19.902544 15.668410
13.843610 19.998398 16.484085
13.739395 19.190981 15.146245
19.030161 12.222323 9.810218
18.683904 12.105798 10.730613
19.474832 13.107040 9.822569
12.579547 5.278593 10.622861
13.441437 5.572540 10.233835
12.127615 6.118851 10.888064
19.354919 13.677726 4.364976
19.354082 12.736184 4.058225
19.355728 14.210602 3.530319
8.761125 13.960656 19.213340
8.174752 13.194381 18.990657
8.136854 14.681103 19.481389
6.398299 0.674672 14.388662
5.987849 1.544103 14.625771
5.829798 0.000748 14.839485
9.696900 8.764352 17.237631
9.417051 9.714156 17.250128
10.684125 8.795615 17.308462
1.656105 17.270357 4.702563
1.001484 17.828844 5.192625
1.114758 16.539385 4.311115
